"","street1","accidents","lon","lat"
"2476","MARIENFELDER ALLEE / FRIEDENFELSER STR.",3,13.3618198,52.4136994
"2477","MARKELSTR.",2,13.3218739,52.4650848
"2478","MARKELSTR. / SCHLOßSTR.",1,13.3269311,52.4632739
"2479","MARKGRAFENDAMM",4,13.4656984,52.4993165
"2480","MARKGRAFENDAMM / PERSIUSSTR.",1,13.4660781,52.4999532
"2481","MARKGRAFENSTR.",1,13.3939786,52.5092545
"2482","MARKGRAFENSTR. / FRANZÖSISCHE STR.",1,13.3930371,52.5150049
"2483","MARKGRAFENSTR. / JÄGERSTR. / GENDARMENMARKT",1,13.3926698,52.5137224
"2484","MARKGRAFENSTR. / KRONENSTR.",1,13.3936013,52.5114708
"2485","MARKGRAFENSTR. / LEIPZIGER STR.",1,13.3937853,52.5106633
"2486","MARKGRAFENSTR. / SCHÜTZENSTR.",1,13.3940267,52.5088189
"2487","MÄRKISCHE ALLEE",2,13.5445764,52.5450181
"2488","MÄRKISCHE ALLEE / MEHROWER ALLEE",2,13.5542387,52.5577989
"2489","MÄRKISCHE SPITZE / BENTSCHENER WEG / MÄRKISCHE ALLEE",1,13.5453557,52.5164765
"2490","MÄRKISCHES UFER",2,13.4125941,52.5137405
"2491","MARKSBURGSTR. / RHEINGOLDSTR.",1,13.5290483,52.4863559
"2492","MARKSTR.",2,13.3649312,52.5609328
"2493","MARKSTR. / PANKOWER ALLEE / RESIDENZSTR.",1,13.3643735,52.5638229
"2494","MARKSTR. / REGINHARDSTR. / UNGARNSTR. / LOUISE-SCHROEDER-PLATZ",1,13.3654261,52.558034
"2495","MARKTSTR. / SCHREIBERHAUER STR.",1,13.4735343,52.5030374
"2496","MARSCHALLBRÜCKE (SPREE) / SCHIFFBAUERDAMM / LUISENSTR.",1,13.3801698,52.5197504
"2497","MARSHALLSTR.",1,13.2680598,52.4526327
"2498","MARTIN-HOFFMANN-STR.",1,13.4576825,52.4952028
"2499","MARTIN-LUTHER-STR.",6,13.3451764,52.4901077
"2500","MARTIN-LUTHER-STR. / MOTZSTR.",1,13.346203,52.4971499
"2501","MARTIN-LUTHER-STR. / WARTBURGSTR.",1,NA,NA
"2502","MARTIN-LUTHER-STR. / WINTERFELDTSTR.",1,NA,NA
"2503","MARTIN-MÄHRLEIN-WEG",1,NA,NA
"2504","MARTIN-RIESENBURGER-STR. / JOHANNES-BOBROWSKI-STR.",1,NA,NA
"2505","MARZAHNER CHAUSSEE / ALLEE DER KOSMONAUTEN",1,NA,NA
"2506","MARZAHNER CHAUSSEE / SEDDINER STR.",1,NA,NA
"2507","MARZAHNER STR. / PLAUENER STR.",1,NA,NA
"2508","MARZAHNER STR. / WOLLENBERGER STR.",1,NA,NA
"2509","MASSANTEBRÜCKE / HERMANN-GLADENBECK-BRÜCKE / STUBENRAUCHSTR. / A 113 BAB AUTO",1,NA,NA
"2510","MAßMANNSTR.",1,NA,NA
"2511","MASURENALLEE / MESSEDAMM / NEUE KANTSTR.",4,NA,NA
"2512","MASURENSTR. / MÜHLENSTR.",1,NA,NA
"2513","MATENZEILE / ROTKAMP",1,NA,NA
"2514","MATTHIEUSTR. / NOÉWEG / BLANKENFELDER STR.",1,NA,NA
"2515","MAX-BEER-STR.",3,NA,NA
"2516","MAX-BEER-STR. / MÜNZSTR. / ROCHSTR. (ENDE)",2,NA,NA
"2517","MAX-BRUNNOW-STR. / STORKOWER STR.",1,NA,NA
"2518","MAX-DOHRN-STR. / LISE-MEITNER-STR.",1,NA,NA
"2519","MAX-DOHRN-STR. / TEGELER WEG",2,NA,NA
"2520","MAXIMILIANSTR. / MÜHLENSTR.",2,NA,NA
"2521","MAXSTR. / SCHULSTR.",1,NA,NA
"2522","MAYBACHUFER",4,NA,NA
"2523","MAYBACHUFER / LOHMÜHLENBRÜCKE",2,NA,NA
"2524","MAYSCHWEG / WENDENSCHLOßSTR.",1,NA,NA
"2525","MECKLENBURGISCHE STR. / PARETZER STR. / WALLENBERGSTR.",2,NA,NA
"2526","MECKLENBURGISCHE STR. / SCHLANGENBADER STR. / A 100 BAB / 100 AS SCHMARGENDORF E",1,NA,NA
"2527","MEERANER STR. / ALLEE DER KOSMONAUTEN",1,NA,NA
"2528","MEHRINGDAMM",8,NA,NA
"2529","MEHRINGDAMM / TEMPELHOFER UFER / MEHRINGBRÜCKE",12,NA,NA
"2530","MEINEKESTR.",1,NA,NA
"2531","MELLENSEESTR. / SEWANSTR.",1,NA,NA
"2532","MEMHARDSTR. / MÜNZSTR. / ROSA-LUXEMBURG-STR.",9,NA,NA
"2533","MENDELSSOHNSTR.",1,NA,NA
"2534","MENTELINSTR. / RUMMELSBURGER STR.",4,NA,NA
"2535","MERCATORWEG",1,NA,NA
"2536","MESSEDAMM",4,NA,NA
"2537","MESSEDAMM,HALE",3,NA,NA
"2538","METHFESSELSTR.",1,NA,NA
"2539","METZER STR. / PRENZLAUER ALLEE",2,NA,NA
"2540","METZER STR. / SCHÖNHAUSER ALLEE / SCHWEDTER STR. / SENEFELDERPLATZ",2,NA,NA
"2541","METZER STR. / STRAßBURGER STR.",1,NA,NA
"2542","METZER STR. / WILHELMSTR.",1,NA,NA
"2543","MEYERBEERSTR.",2,NA,NA
"2544","MICHAEL-BOHNEN-RING / SONNENALLEE",1,NA,NA
"2545","MICHAEL-BRÜCKNER-STR. / BRITZER STR. / FENNSTR.",1,NA,NA
"2546","MICHAEL-BRÜCKNER-STR. / BRÜCKENSTR. / SCHNELLERSTR.",1,NA,NA
"2547","MICHAEL-BRÜCKNER-STR. / HASSELWERDERSTR.",2,NA,NA
"2548","MICHAELKIRCHPLATZ / MICHAELKIRCHSTR. / SCHMIDSTR.",1,NA,NA
"2549","MICHELANGELOSTR. / HANNS-EISLER-STR.",2,NA,NA
"2550","MIERENDORFFPLATZ",1,NA,NA
"2551","MIERENDORFFSTR. / TAUROGGENER STR. / TEGELER WEG",1,NA,NA
"2552","MILDRED-HARNACK-STR. / MÜHLENSTR.",1,NA,NA
"2553","MINNA-CAUER-STR. / TUNNEL TIERGARTEN SPREEBOGEN / INVALIDENSTR. / TUNNEL TIERGAR",4,NA,NA
"2554","MIRBACHPLATZ / SCHÖNSTR.",1,NA,NA
"2555","MITTELBRUCHZEILE",1,NA,NA
"2556","MITTELSTR. / ALTENHOFER STR.",1,NA,NA
"2557","MITTELWEG / THOMASSTR.",1,NA,NA
"2558","MÖCKERNSTR.",1,NA,NA
"2559","MÖCKERNSTR. / ASKANISCHER PLATZ / STRESEMANNSTR.",2,NA,NA
"2560","MÖCKERNSTR. / TEMPELHOFER UFER / MÖCKERNBRÜCKE",2,NA,NA
"2561","MODERSOHNSTR.",2,NA,NA
"2562","MOHRENFALTERSTR.",1,NA,NA
"2563","MOHRENFALTERSTR. / KÖPENICKER STR. (ENDE)",1,NA,NA
"2564","MOHRENSTR.",2,NA,NA
"2565","MOHRINER ALLEE / AM BRANDPFUHL",1,NA,NA
"2566","MOLKENMARKT / MÜHLENDAMM / POSTSTR.",1,NA,NA
"2567","MÖLLENDORFFSTR.",2,NA,NA
"2568","MOLLSTR.",3,NA,NA
"2569","MOMMSENSTR. / SCHLÜTERSTR.",1,NA,NA
"2570","MONUMENTENSTR.",3,NA,NA
"2571","MORITZSTR.",1,NA,NA
"2572","MORSESTR.",1,NA,NA
"2573","MORUSSTR. / WERBELLINSTR.",1,NA,NA
"2574","MOTARDSTR. / ROHRDAMM / WOHLRABEDAMM",2,NA,NA
"2575","MOTZENER STR. / NAHMITZER DAMM / GUTSPARK MARIENFELDE",4,NA,NA
"2576","MOTZENER STR. / SPERENBERGER STR.",1,NA,NA
"2577","MOTZSTR.",1,NA,NA
"2578","MÜGGELHEIMER STR.",3,NA,NA
"2579","MÜGGELHEIMER STR. / WENDENSCHLOßSTR.",2,NA,NA
"2580","MÜGGELSCHLÖßCHENWEG / ALFRED-RANDT-STR.",1,NA,NA
"2581","MÜGGELSCHLÖßCHENWEG / ERWIN-BOCK-STR.",1,NA,NA
"2582","MÜGGELSEEDAMM",3,NA,NA
"2583","MÜGGELSEEDAMM / FÜRSTENWALDER DAMM",1,NA,NA
"2584","MÜGGELSEEDAMM / PETER-HILLE-STR.",1,NA,NA
"2585","MÜGGELSEEDAMM / SCHARNWEBERSTR.",1,NA,NA
"2586","MÜHLENSTR.",8,NA,NA
"2587","MÜHLENSTR. / ÖTZTALER STR.",1,NA,NA
"2588","MÜHLENSTR. / SUNDGAUER STR.",2,NA,NA
"2589","MÜHSAMSTR. / PETERSBURGER STR.",1,NA,NA
"2590","MULACKSTR.",1,NA,NA
"2591","MÜLHAUSER STR. / PRENZLAUER ALLEE",1,NA,NA
"2592","MÜLLERSTR.",17,NA,NA
"2593","MÜLLERSTR. / OSTENDER STR. / UTRECHTER STR.",1,NA,NA
"2594","MÜLLERSTR. / OTAWISTR. / SCHÖNINGSTR.",2,NA,NA
"2595","MÜLLERSTR. / SCHULZENDORFER STR. / SELLERSTR.",3,NA,NA
"2596","MÜLLERSTR. / SEESTR.",11,NA,NA
"2597","MÜNCHENER STR.",1,NA,NA
"2598","MÜNSTERLANDSTR. / WEITLINGSTR.",1,NA,NA
"2599","MÜNZSTR.",2,NA,NA
"2600","MUSKAUER STR. / MARIANNENPLATZ",1,NA,NA
"2601","MUSSEHLSTR.",2,NA,NA
"2602","MYSLOWITZER STR. / PLANITZSTR.",1,NA,NA
"2603","NACHODSTR.",1,NA,NA
"2604","NACHTALBENWEG / DARßER STR.",1,NA,NA
"2605","NALEPASTR. / RUMMELSBURGER LANDSTR.",1,NA,NA
"2606","NALEPASTR. / SIEMENSSTR. / WILHELMINENHOFSTR.",1,NA,NA
"2607","NATALISSTEIG",1,NA,NA
"2608","NAUENER STR. / SEEGEFELDER STR. / ZEPPELINSTR.",2,NA,NA
"2609","NAUMANNSTR. / WILHELM-KABUS-STR.",1,NA,NA
"2610","NAUNYNSTR.",4,NA,NA
"2611","NAUNYNSTR. / ADALBERTSTR.",3,NA,NA
"2612","NAVARRAPLATZ / MÜHLENSTR. / ROSENTHALER WEG / TRIFTSTR.",1,NA,NA
"2613","NAZARETHKIRCHSTR.",2,NA,NA
"2614","NEHRINGSTR.",1,NA,NA
"2615","NELTESTR.",1,NA,NA
"2616","NENNHAUSER DAMM",1,NA,NA
"2617","NENNHAUSER DAMM / BUSCHOWER WEG",1,NA,NA
"2618","NENNHAUSER DAMM / HAUPTSTR.",1,NA,NA
"2619","NENNHAUSER DAMM / SPANDAUER STR.",1,NA,NA
"2620","NEPTUNSTR. / SCHULZENDORFER STR.",1,NA,NA
"2621","NERTHUSWEG",1,NA,NA
"2622","NERU",2,NA,NA
"2623","NESSELWEG",1,NA,NA
"2624","NEUDECKER WEG / AUGUST-FROEHLICH-STR. / AN DER WERDERLAKE",1,NA,NA
"2625","NEUE BAHNHOFSTR.",2,NA,NA
"2626","NEUE BAHNHOFSTR. / SIMPLONSTR. / SONNTAGSTR.",1,NA,NA
"2627","NEUE GRÜNSTR.",1,NA,NA
"2628","NEUE GRÜNSTR. / SEYDELSTR.",1,NA,NA
"2629","NEUE HOCHSTR.",2,NA,NA
"2630","NEUE HOCHSTR. / SCHÖNWALDER STR.",2,NA,NA
"2631","NEUE JAKOBSTR.",1,NA,NA
"2632","NEUE JÜDENSTR. / JÜDENSTR. / MOLKENMARKT / STRALAUER STR.",1,NA,NA
"2633","NEUE KANTSTR. / WITZLEBENSTR.",2,NA,NA
"2634","NEUE KRUGALLEE",1,NA,NA
"2635","NEUE KRUGALLEE / WILLI-SÄNGER-STR. / PLÄNTERWALD",1,NA,NA
"2636","NEUENDORFER STR.",1,NA,NA
"2637","NEUENDORFER STR. / FALKENSEER PLATZ",2,NA,NA
"2638","NEUENDORFER STR. / HEIDETOR / ORANIENBURGER TOR",1,NA,NA
"2639","NEUE ROßSTR. / WALLSTR.",2,NA,NA
"2640","NEUE SCHÖNHAUSER STR. / ROSENTHALER STR.",1,NA,NA
"2641","NEUE SCHÖNHOLZER STR.",3,NA,NA
"2642","NEUES UFER / SICKINGENSTR. / SICKINGENBRÜCKE",2,NA,NA
"2643","NEUKÖLLNER STR.",1,NA,NA
"2644","NEUKÖLLNER STR. / SCHÖNEFELDER STR. / WALTERSDORFER CHAUSSEE",1,NA,NA
"2645","NEUKÖLLNISCHE ALLEE / FORSTHAUSALLEE",1,NA,NA
"2646","NEUKÖLLNISCHE ALLEE / KGA KARLSRUHE 2 / CHRIS-GUEFFROY-ALLEE",1,NA,NA
"2647","NEUKÖLLNISCHE ALLEE / PLANETENSTR.",1,NA,NA
"2648","NEUMAGENER STR.",1,NA,NA
"2649","NEUMANNSTR.",2,NA,NA
"2650","NEUMANNSTR. / ARNOLD-ZWEIG-STR.",2,NA,NA
"2651","NEUSTÄDTISCHE KIRCHSTR.",1,NA,NA
"2652","NIEBUHRSTR.",1,NA,NA
"2653","NIEBUHRSTR. / WIELANDSTR.",1,NA,NA
"2654","NIEBUHRSTR. / WILMERSDORFER STR.",1,NA,NA
"2655","NIEDERKIRCHNERSTR.",1,NA,NA
"2656","NIEDERKIRCHNERSTR. / STRESEMANNSTR.",1,NA,NA
"2657","NIEDERKIRCHNERSTR. / ZIMMERSTR. / WILHELMSTR.",1,NA,NA
"2658","NIEDERLAGSTR. / WERDERSCHER MARKT",2,NA,NA
"2659","NIEDERNEUENDORFER ALLEE",2,NA,NA
"2660","NIERITZWEG",1,NA,NA
"2661","NIKLASSTR. / SPANISCHE ALLEE",1,NA,NA
"2662","NIPKOWSTR. / RADICKESTR.",1,NA,NA
"2663","NK",2,NA,NA
"2664","NOBELSTR. / SCHMALENBACHSTR.",1,NA,NA
"2665","NÖLDNERSTR.",1,NA,NA
"2666","NOLLENDORFPLATZ / KARL-HEINRICH-ULRICHS-STR.",1,NA,NA
"2667","NONNENDAMMALLEE",1,NA,NA
"2668","NONNENDAMMALLEE / BOLTONSTR.",2,NA,NA
"2669","NONNENDAMMALLEE / OTTERNBUCHTSTR. / PAULSTERNSTR.",1,NA,NA
"2670","NORDBAHNSTR. / WOLLANKSTR.",2,NA,NA
"2671","NORDENDSTR.",1,NA,NA
"2672","NORDENDSTR. / SCHÖNHAUSER STR.",1,NA,NA
"2673","NORDHAUSER STR. / SÖMMERINGSTR.",2,NA,NA
"2674","NORDMANNZEILE / RIEMENSCHNEIDERWEG / VORARLBERGER DAMM",1,NA,NA
"2675","NORDRING / HOHENSCHÖNHAUSER STR.",5,NA,NA
"2676","NORDUFER",1,NA,NA
"2677","NORDUFER / SAMOASTR.",1,NA,NA
"2678","NORDUFER / SEESTR. / SEESTRAßENBRÜCKE NÖRDLICH",3,NA,NA
"2679","NORTH-WILLYS-STR. / JAMES-FRANCK-STR. / RUDOWER CHAUSSEE",1,NA,NA
"2680","NORWEGERSTR.",1,NA,NA
"2681","NOSTITZSTR.",1,NA,NA
"2682","NÜRNBERGER STR.",4,NA,NA
"2683","NYMPHENUFER",1,NA,NA
"2684","OBENTRAUTSTR.",1,NA,NA
"2685","OBERBAUMBRÜCKE (SPREE)",2,NA,NA
"2686","OBERBAUMSTR.",1,NA,NA
"2687","OBERFELDSTR.",1,NA,NA
"2688","OBERFELDSTR. / CECILIENSTR.",1,NA,NA
"2689","OBERFELDSTR. / ÖSELER STR. / RAPSWEG",1,NA,NA
"2690","OBERLANDSTR. / A 100 BAB / 100 AS OBERLANDSTR AUSF N OBERLANDSTR WEST / 100 AS O",1,NA,NA
"2691","OBERSPREESTR. / WESTENDSTR.",1,NA,NA
"2692","OBERWEIßBACHER STR. / MEHROWER ALLEE",1,NA,NA
"2693","OBSTALLEE",2,NA,NA
"2694","ODENWALDSTR.",2,NA,NA
"2695","ODERBERGER STR.",1,NA,NA
"2696","ODERBRUCHSTR. / LANDSBERGER ALLEE",1,NA,NA
"2697","ODERSTR.",2,NA,NA
"2698","OFFENBACHER STR.",1,NA,NA
"2699","OHLAUER STR. / WIENER STR. / GÖRLITZER-PARK",3,NA,NA
"2700","OHMSTR.",1,NA,NA
"2701","OLBERSSTR. / TEGELER WEG",1,NA,NA
"2702","OLDENBURGER STR. / OTTOSTR. / TURMSTR.",1,NA,NA
"2703","OLYMPISCHE STR. / WESTENDALLEE",2,NA,NA
"2704","ONKEL-TOM-STR.",1,NA,NA
"2705","ONKEL-TOM-STR. / QUERMATENWEG / RIEMEISTERSTR.",1,NA,NA
"2706","ONKEL-TOM-STR. / SCHÜTZALLEE / SVEN-HEDIN-STR.",1,NA,NA
"2707","ONTARIOSEESTR.",1,NA,NA
"2708","OPPELNER STR. / SKALITZER STR.",1,NA,NA
"2709","OPPELNER STR. / WRANGELSTR.",2,NA,NA
"2710","OPPERMANNSTR.",1,NA,NA
"2711","ORANIENBURGER CHAUSSEE / RAUENTALER STR. / SCHÖNFLIEßER STR.",1,NA,NA
"2712","ORANIENBURGER CHAUSSEE / SCHÖNFLIEßER STR.",1,NA,NA
"2713","ORANIENBURGER STR.",4,NA,NA
"2714","ORANIENBURGER STR. / ROEDERNALLEE",1,NA,NA
"2715","ORANIENBURGER STR. / TUCHOLSKYSTR.",3,NA,NA
"2716","ORANIENDAMM",1,NA,NA
"2717","ORANIENDAMM / WAIDMANNSLUSTER DAMM / ZABEL-KRÜGER-DAMM",1,NA,NA
"2718","ORANIENPLATZ",1,NA,NA
"2719","ORANIENSTR.",28,NA,NA
"2720","ORANIENSTR. / ADALBERTSTR.",4,NA,NA
"2721","ORANIENSTR. / ALEXANDRINENSTR.",4,NA,NA
"2722","ORANIENSTR. / ALTE JAKOBSTR.",2,NA,NA
"2723","ORANIENSTR. / AXEL-SPRINGER-STR. / RUDI-DUTSCHKE-STR. / LINDENSTR.",4,NA,NA
"2724","ORANIENSTR. / MORITZPLATZ",8,NA,NA
"2725","ORANIENSTR. / ORANIENPLATZ",4,NA,NA
"2726","ORANIENSTR. / PRINZESSINNENSTR.",2,NA,NA
"2727","ORANIENSTR. / STALLSCHREIBERSTR.",3,NA,NA
"2728","ORANKEWEG",1,NA,NA
"2729","ORDENSMEISTERSTR.",2,NA,NA
"2730","ORDENSMEISTERSTR. / WENCKEBACHSTR.",1,NA,NA
"2731","ORTHSTR. / SCHÖNSTEDTSTR.",1,NA,NA
"2732","ORTOLFSTR.",1,NA,NA
"2733","ORTOLFSTR. / MOHNWEG",1,NA,NA
"2734","ORTOLFSTR. / WEGEDORNSTR.",1,NA,NA
"2735","OSDORFER STR.",3,NA,NA
"2736","OSDORFER STR. / OSTPREUßENDAMM",1,NA,NA
"2737","OSLOER STR.",2,NA,NA
"2738","OSLOER STR. / PRINZENALLEE",1,NA,NA
"2739","OSLOER STR. / REINICKENDORFER STR. / SEESTR. / LOUISE-SCHROEDER-PLATZ",3,NA,NA
"2740","OSLOER STR. / SCHWEDENSTR.",2,NA,NA
"2741","OSLOER STR. / STOCKHOLMER STR. / TRAVEMÜNDER STR. / OSLOER-STRAßEN-BRÜCKE",1,NA,NA
"2742","OSNABRÜCKER STR. / MIERENDORFFPLATZ",1,NA,NA
"2743","OSNABRÜCKER STR. / TEGELER WEG",3,NA,NA
"2744","OSSIETZKYSTR.",1,NA,NA
"2745","OSSIETZKYSTR. / BREITE STR.",2,NA,NA
"2746","OSTENDER STR.",1,NA,NA
"2747","OSTENDSTR. / SLABYSTR.",1,NA,NA
"2748","OSTPREUßENDAMM",1,NA,NA
"2749","OSTSEESTR.",3,NA,NA
"2750","OSTSEESTR. / PRENZLAUER ALLEE / PRENZLAUER PROMENADE / WISBYER STR.",5,NA,NA
"2751","OSTSEESTR. / SÜLTSTR.",1,NA,NA
"2752","OTAWISTR.",2,NA,NA
"2753","OTTO-BRAUN-STR.",2,NA,NA
"2754","OTTO-BRAUN-STR. / ALEXANDERSTR. / KARL-MARX-ALLEE",10,NA,NA
"2755","OTTO-BRAUN-STR. / AM FRIEDRICHSHAIN / GREIFSWALDER STR. / PRENZLAUER BERG / PLAT",2,NA,NA
"2756","OTTO-BRAUN-STR. / MENDELSSOHNSTR.",1,NA,NA
"2757","OTTO-BRAUN-STR. / MOLLSTR.",10,NA,NA
"2758","OTTO-BRAUN-STR. / THEANOLTE-BÄHNISCH-STR.",3,NA,NA
"2759","OTTO-OSTROWSKI-STR. / ZUR MARKTFLAGGE / THAERSTR.",1,NA,NA
"2760","OTTO-ROSENBERG-STR. / BITTERFELDER STR. / WOLFENER STR.",3,NA,NA
"2761","OTTOSTR.",1,NA,NA
"2762","OTTOSTR. / ZWINGLISTR.",1,NA,NA
"2763","OTTO-SUHR-ALLEE",3,NA,NA
"2764","OTTO-SUHR-ALLEE / ERNST-REUTER-PLATZ",1,NA,NA
"2765","OTTO-SUHR-ALLEE / RICHARD-WAGNER-STR. / WINTERSTEINSTR. / RICHARD-WAGNER-PLATZ",3,NA,NA
"2766","OTTO-WELS-RING",1,NA,NA
"2767","OUDENARDER STR.",1,NA,NA
"2768","OUDENARDER STR. / REINICKENDORFER STR.",1,NA,NA
"2769","PABLO-NERUDA-STR.",2,NA,NA
"2770","PABLO-PICASSO-STR. / SEEHAUSENER STR.",1,NA,NA
"2771","PALLASSTR.",1,NA,NA
"2772","PALMZEILE / SPANISCHE ALLEE",1,NA,NA
"2773","PANKOWER ALLEE",1,NA,NA
"2774","PANKSTR.",12,NA,NA
"2775","PANKSTR. / WIESENSTR.",1,NA,NA
"2776","PANNIERSTR.",3,NA,NA
"2777","PANNIERSTR. / SONNENALLEE",5,NA,NA
"2778","PAPPELALLEE",4,NA,NA
"2779","PAPPELALLEE / STARGARDER STR.",2,NA,NA
"2780","PARCHWITZER STR.",1,NA,NA
"2781","PARISER STR.",1,NA,NA
"2782","PARISER STR. / ROEDERNSTR. / WIELANDSTR.",1,NA,NA
"2783","PARISER STR. / SÄCHSISCHE STR.",2,NA,NA
"2784","PARISER STR. / WÜRTTEMBERGISCHE STR. / OLIVAER PLATZ",2,NA,NA
"2785","PARKSTR. / BERLINER ALLEE",1,NA,NA
"2786","PASEDAGPLATZ",1,NA,NA
"2787","PASEWALKER STR.",2,NA,NA
"2788","PASSAUER STR. / TAUENTZIENSTR.",1,NA,NA
"2789","PASSENHEIMER STR. / JESSE-OWENS-ALLEE",2,NA,NA
"2790","PATSCHKAUER WEG / UNTER DEN EICHEN",1,NA,NA
"2791","PAUL-JUNIUS-STR. / WEIßENSEER WEG",1,NA,NA
"2792","PAUL-LINCKE-UFER",1,NA,NA
"2793","PAUL-LÖBE-ALLEE / OSTUMFAHRUNG",2,NA,NA
"2794","PAULSBORNER STR. / WESTFÄLISCHE STR.",1,NA,NA
"2795","PAUL-SCHMIDT-STR. / TANKREDSTR.",1,NA,NA
"2796","PAUL-SCHNEIDER-STR.",1,NA,NA
"2797","PAULSENSTR.",1,NA,NA
"2798","PAULSTERNSTR.",1,NA,NA
"2799","PAULSTR.",1,NA,NA
"2800","PÄWESINER WEG",1,NA,NA
"2801","PEKRUNSTR. / SCHEIBENBERGSTR.",1,NA,NA
"2802","PERLEBERGER STR.",4,NA,NA
"2803","PERLEBERGER STR. / ELLEN-EPSTEIN-STR.",1,NA,NA
"2804","PERLEBERGER STR. / RATHENOWER STR. / STENDALER STR.",2,NA,NA
"2805","PERLEBERGER STR. / STEPHANSTR.",1,NA,NA
"2806","PESTALOZZISTR.",3,NA,NA
"2807","PESTALOZZISTR. / STEIFENSANDSTR. / SUAREZSTR.",1,NA,NA
"2808","PETERSBURGER STR.",3,NA,NA
"2809","PETER-STRASSER-WEG / TEMPELHOFER DAMM",1,NA,NA
"2810","PETTENKOFERSTR.",2,NA,NA
"2811","PFALZBURGER STR.",2,NA,NA
"2812","PFARRWÖHRDE / RUDOWER STR.",1,NA,NA
"2813","PFEDDERSHEIMER WEG",1,NA,NA
"2814","PFUELSTR. / KÖPENICKER STR.",1,NA,NA
"2815","PICHELSDORFER STR.",1,NA,NA
"2816","PICHELSDORFER STR. / WEIßENBURGER STR.",1,NA,NA
"2817","PICHELSWERDERSTR. / RUHLEBENER STR. / SCHULENBURGSTR.",1,NA,NA
"2818","PIESKOWER WEG",1,NA,NA
"2819","PIESKOWER WEG / STORKOWER STR.",2,NA,NA
"2820","PIESPORTER STR. / DARßER STR.",2,NA,NA
"2821","PIETSCHKERSTR. / STAUDENWEG / STERNDAMM",2,NA,NA
"2822","PINTSCHALLEE",1,NA,NA
"2823","PISTORIUSSTR. / ROELCKESTR.",1,NA,NA
"2824","PISTORIUSSTR. / WOELCKPROMENADE",1,NA,NA
"2825","PLANCKSTR.",1,NA,NA
"2826","PLANTAGENSTR. / REINICKENDORFER STR.",1,NA,NA
"2827","PLATANENSTR. / WALDSTR.",1,NA,NA
"2828","PLATZ DER VEREINTEN NATIONEN",1,NA,NA
"2829","PLATZ DER VEREINTEN NATIONEN / PLATZ DER VEREINTEN NATIONEN",3,NA,NA
"2830","PLATZ DES 18. MÄRZ",1,NA,NA
"2831","PLESSER STR.",1,NA,NA
"2832","PLÖNZEILE",2,NA,NA
"2833","POELCHAUSTR.",1,NA,NA
"2834","PÖHLBERGSTR. / BLUMBERGER DAMM",2,NA,NA
"2835","POHLSTR.",1,NA,NA
"2836","POLIERWEG / SCHLOSSERWEG",1,NA,NA
"2837","PÖLNITZWEG / RÖBELLWEG",1,NA,NA
"2838","POPITZWEG",3,NA,NA
"2839","POTSDAMER CHAUSSEE",3,NA,NA
"2840","POTSDAMER CHAUSSEE / AM LANDSCHAFTSPARK GATOW",1,NA,NA
"2841","POTSDAMER CHAUSSEE / HOHENTWIELSTEIG",1,NA,NA
"2842","POTSDAMER CHAUSSEE / STAHNSDORFER DAMM",1,NA,NA
"2843","POTSDAMER CHAUSSEE / WASGENSTEIG / WASGENSTR.",1,NA,NA
"2844","POTSDAMER PLATZ",1,NA,NA
"2845","POTSDAMER STR.",13,NA,NA
"2846","POTSDAMER STR. / POTSDAMER PLATZ",1,NA,NA
"2847","POTSDAMER STR. / REICHPIETSCHUFER / POTSDAMER BRÜCKE",4,NA,NA
"2848","POTSDAMER STR. / SCHAROUNSTR.",1,NA,NA
"2849","POTSDAMER STR. / SIGISMUNDSTR.",2,NA,NA
"2850","POTSDAMER STR. / TELTOWER DAMM",1,NA,NA
"2851","PRAGER PLATZ",1,NA,NA
"2852","PRAGER STR.",1,NA,NA
"2853","PRELLERWEG / SEMBRITZKISTR. / INSULANERPARK",1,NA,NA
"2854","PRENZLAUER ALLEE",11,NA,NA
"2855","PRENZLAUER PROMENADE",2,NA,NA
"2856","PRENZLAUER PROMENADE / TRESKOWSTR.",1,NA,NA
"2857","PREROWER PLATZ",3,NA,NA
"2858","PRESSELSTR. / STEGLITZER DAMM",1,NA,NA
"2859","PRETTAUER PFAD / WISMARER STR.",1,NA,NA
"2860","PRINZENALLEE",6,NA,NA
"2861","PRINZENALLEE / SOLDINER STR.",4,NA,NA
"2862","PRINZENSTR.",9,NA,NA
"2863","PRINZENSTR. / MORITZPLATZ",4,NA,NA
"2864","PRINZENSTR. / RITTERSTR.",1,NA,NA
"2865","PRINZENSTR. / SEBASTIANSTR. / HEINRICH-HEINE-STR.",1,NA,NA
"2866","PRINZENSTR. / WASSERTORSTR.",2,NA,NA
"2867","PRINZ-EUGEN-STR.",1,NA,NA
"2868","PRINZ-EUGEN-STR. / SCHULSTR.",1,NA,NA
"2869","PRINZREGENTENSTR.",3,NA,NA
"2870","PRINZREGENTENSTR. / WAGHÄUSELER STR.",1,NA,NA
"2871","PRITSTABELSTR. / WENDENSCHLOßSTR.",1,NA,NA
"2872","PROMENADENSTR.",1,NA,NA
"2873","PROSKAUER STR.",3,NA,NA
"2874","PROVINZSTR.",1,NA,NA
"2875","PÜCKLERSTR. / KÖPENICKER STR.",1,NA,NA
"2876","PÜCKLERSTR. / RHEINBABENALLEE / PLATZ AM WILDEN EBER",2,NA,NA
